Epoch,Error
0,0.9999924969605576
1,0.999992383552714
2,0.9999922700171886
3,0.9999921563439583
4,0.9999920425229887
5,0.9999919285442311
6,0.9999918143976223
7,0.9999917000730818
8,0.9999915855605104
9,0.999991470849789
10,0.9999913559307767
11,0.9999912407933085
12,0.9999911254271947
13,0.9999910098222178
14,0.9999908939681326
15,0.9999907778546628
16,0.9999906614715004
17,0.999990544808303
18,0.9999904278546932
19,0.9999903106002554
20,0.9999901930345357
21,0.9999900751470385
22,0.9999899569272256
23,0.9999898383645145
24,0.9999897194482754
25,0.9999896001678311
26,0.9999894805124538
27,0.9999893604713633
28,0.9999892400337258
29,0.9999891191886516
30,0.9999889979251925
31,0.9999888762323409
32,0.9999887540990278
33,0.9999886315141197
34,0.999988508466417
35,0.9999883849446527
36,0.9999882609374895
37,0.9999881364335184
38,0.9999880114212554
39,0.9999878858891407
40,0.9999877598255353
41,0.9999876332187205
42,0.9999875060568939
43,0.9999873783281668
44,0.9999872500205647
45,0.9999871211220226
46,0.9999869916203823
47,0.9999868615033926
48,0.9999867307587038
49,0.9999865993738674
50,0.999986467336333
51,0.9999863346334452
52,0.9999862012524423
53,0.9999860671804519
54,0.9999859324044903
55,0.9999857969114583
56,0.999985660688139
57,0.9999855237211956
58,0.9999853859971677
59,0.9999852475024684
60,0.9999851082233833
61,0.9999849681460642
62,0.9999848272565295
63,0.9999846855406596
64,0.9999845429841927
65,0.9999843995727251
66,0.999984255291704
67,0.999984110126427
68,0.9999839640620378
69,0.999983817083523
70,0.999983669175709
71,0.9999835203232577
72,0.9999833705106639
73,0.9999832197222518
74,0.99998306794217
75,0.9999829151543901
76,0.9999827613427001
77,0.9999826064907034
78,0.9999824505818122
79,0.9999822935992464
80,0.9999821355260263
81,0.999981976344972
82,0.9999818160386957
83,0.9999816545896008
84,0.9999814919798744
85,0.9999813281914853
86,0.9999811632061778
87,0.9999809970054683
88,0.9999808295706399
89,0.9999806608827377
90,0.999980490922564
91,0.9999803196706738
92,0.999980147107368
93,0.9999799732126913
94,0.9999797979664233
95,0.9999796213480763
96,0.9999794433368874
97,0.999979263911814
98,0.9999790830515285
99,0.9999789007344116
100,0.9999787169385469
101,0.9999785316417142
102,0.999978344821384
103,0.9999781564547103
104,0.9999779665185258
105,0.9999777749893328
106,0.9999775818432988
107,0.9999773870562485
108,0.9999771906036565
109,0.9999769924606412
110,0.9999767926019558
111,0.9999765910019831
112,0.9999763876347256
113,0.9999761824737988
114,0.9999759754924236
115,0.9999757666634164
116,0.9999755559591834
117,0.9999753433517098
118,0.9999751288125517
119,0.9999749123128276
120,0.9999746938232095
121,0.9999744733139123
122,0.9999742507546855
123,0.9999740261148033
124,0.9999737993630544
125,0.9999735704677313
126,0.9999733393966204
127,0.9999731061169921
128,0.9999728705955881
129,0.9999726327986124
130,0.9999723926917173
131,0.9999721502399943
132,0.9999719054079603
133,0.9999716581595464
134,0.9999714084580842
135,0.9999711562662953
136,0.9999709015462745
137,0.9999706442594803
138,0.9999703843667183
139,0.9999701218281281
140,0.999969856603169
141,0.9999695886506047
142,0.999969317928489
143,0.9999690443941498
144,0.9999687680041716
145,0.9999684887143824
146,0.9999682064798343
147,0.9999679212547882
148,0.9999676329926941
149,0.9999673416461757
150,0.9999670471670097
151,0.9999667495061086
152,0.9999664486135
153,0.9999661444383072
154,0.9999658369287301
155,0.999965526032021
156,0.9999652116944673
157,0.999964893861366
158,0.9999645724770034
159,0.9999642474846305
160,0.9999639188264404
161,0.9999635864435434
162,0.9999632502759412
163,0.999962910262503
164,0.9999625663409373
165,0.9999622184477659
166,0.9999618665182961
167,0.9999615104865913
168,0.9999611502854434
169,0.9999607858463406
170,0.999960417099438
171,0.9999600439735251
172,0.999959666395994
173,0.9999592842928051
174,0.9999588975884529
175,0.9999585062059302
176,0.9999581100666932
177,0.9999577090906228
178,0.9999573031959856
179,0.9999568922993968
180,0.9999564763157767
181,0.999956055158311
182,0.9999556287384077
183,0.9999551969656517
184,0.99995475974776
185,0.9999543169905354
186,0.9999538685978182
187,0.9999534144714362
188,0.9999529545111545
189,0.9999524886146225
190,0.9999520166773201
191,0.9999515385925031
192,0.9999510542511436
193,0.9999505635418748
194,0.9999500663509262
195,0.999949562562065
196,0.9999490520565291
197,0.9999485347129615
198,0.9999480104073435
199,0.9999474790129221
200,0.999946940400139
201,0.9999463944365559
202,0.9999458409867759
203,0.9999452799123666
204,0.9999447110717761
205,0.9999441343202495
206,0.9999435495097418
207,0.9999429564888281
208,0.9999423551026108
209,0.9999417451926238
210,0.9999411265967348
211,0.9999404991490426
212,0.999939862679772
213,0.9999392170151661
214,0.999938561977374
215,0.9999378973843345
216,0.9999372230496582
217,0.9999365387825023
218,0.9999358443874453
219,0.9999351396643538
220,0.9999344244082468
